Transcript/RepeatID (cmd=analyzeRepeats.pl rna mm10 -strand both -count exons -d CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-12d-KAA-14-10-31 CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 CD8TCell-RNA-LCMV-0d-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep1-KAA-14-10-31 CD8TCell-RNA-LCMV-35d-rep2-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-12d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGhi-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-KLRGlo-RNA-LCMV-7d-KAA-14-10-31 Foxo1-KO-CD8TCell-RNA-LCMV-0d-KAA-14-10-31 -noadj -condenseGenes) (cmd=getDiffExpression.pl tag_counts.txt KLRGhi-LCMV-12d KLRGhi-LCMV-7d KLRGlo-LCMV-12d KLRGlo-LCMV-7d RNA-LCMV-0d RNA-LCMV-35d-rep1 RNA-LCMV-35d-rep2 Foxo1-KO-KLRGhi-LCMV-12d Foxo1-KO-KLRGhi-LCMV-7d Foxo1-KO-KLRGlo-LCMV-7d Foxo1-KO-LCMV-0d)	Annotation/Divergence	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logFC	KLRGhi-LCMV-12d vs. RNA-LCMV-0d FDR	KLRGhi-LCMV-12d vs. RNA-LCMV-0d logCPM
NM_178403	Pus7|C330017I15Rik|-|5 A3|5|protein-coding	1.9896284868957201	0.00117758250157802	4.10950211489334
NM_028037	Acad10|2410021P16Rik|-|5 F|5|protein-coding	1.98835491365224	0.00235890844255467	2.90608367892582
NM_028829	Paqr8|1700019B16Rik|3110001D06Rik|-|1|1 A5|protein-coding	1.9869410005783898	0.00421052491264382	2.31837825954144
NM_001145164	Tgtp2|OTTMUSG00000005537|-|11 B1.2|11|protein-coding	1.9855264941027	0.00109110800261969	4.19184617082926
NM_016861	Pdlim1|Clim1|mClim1|-|19|19 D1|protein-coding	1.98364754553318	0.000707790880985983	6.58821478599305
NM_010588	Jag2|D12Ggc2e|Serh|mJagged2-1|sm|-|12 F1|12 61.37 cM|protein-coding	1.9795419469198001	0.0037293331563644	2.42256271523675
NM_019739	Foxo1|AI876417|Afxh|FKHR|Fkhr1|Foxo1a|-|3 C|3 23.19 cM|protein-coding	1.97758311906829	0.0006762832412219401	8.70223509826797
NM_010234	Fos|D12Rfj1|c-fos|cFos|-|12 D2|12 39.7 cM|protein-coding	1.9745009870470902	0.0006882245546351549	9.05376322116676
NM_175258	Rapgef6|A530068K01|AI844632|BB085664|C030018K18Rik|PDZ-GEF2|Pdzgef2|RA-GEF-2|Ragef2|mKIAA4052|RP23-287F5.1|11 B1.3|11|protein-coding	1.9740266293138602	0.000692098899360172	8.88961108079647
NM_175098	Ccdc126|6330407D12Rik|AA675040|AI465320|AL022711|-|6 B2.3|6|protein-coding	1.9648089215183402	0.00138653165852698	4.11170383379415
NM_009155	Sepp1|AU018766|D15Ucla1|Se-P|selp|-|15 A1|15 1.84 cM|protein-coding	1.95067924587933	0.000871729273318042	7.162711720128059
NM_080461	Zfp358|Zfend|-|8 A1.1|8 1.92 cM|protein-coding	1.95002533640771	0.0013724742843077599	4.27369424071819
NM_026512	Bphl|2010012D11Rik|5730533B08Rik|AI115341|-|13|13 A4|protein-coding	1.94492765305711	0.00173239804942945	3.89850840529769
NM_023326	Bmyc|2900002K07Rik|AW060705|Mycb|RP23-225D24.2|2 A3|2|protein-coding	1.9393600535161697	0.00341717517996482	2.81597981475466
NM_133786	Smc4|2500002A22Rik|C79747|SMC-4|Smc4l1|-|3|3 E2|protein-coding	1.93782716626533	0.000946125152316735	7.610806933899389
NM_009423	Traf4|A530032M13Rik|CART1|msp2|RP23-185A18.2|11|11 B5-C|protein-coding	1.9270612144339099	0.0011358974037932199	6.1464499420304595
NM_027469	Gfod2|5730466C23Rik|-|8|8 D2|protein-coding	1.92213636923234	0.00301352127361824	3.15102601313008
NM_001080808	Ccdc64|2210403N09Rik|BICDR-1|-|5 F|5|protein-coding	1.92159831050958	0.0013724742843077599	5.1050533400852105
NM_008621	Mpp1|55kDa|C130070C03Rik|p55|RP23-62O13.2|X A7.3|X 38.15 cM|protein-coding	1.91835403450897	0.00124447445069564	5.788738740468481
NM_010831	Sik1|Msk|Sik|Snf1lk|-|17 B1|17 17.25 cM|protein-coding	1.9148679547195402	0.0011358974037932199	7.16267023377419
NM_008537	Amacr|Macr1|-|15|15 B1|protein-coding	1.91379325860603	0.00567740001468027	2.37134520556002
NM_009272	Srm|AA407669|SpdST|SpdSy|RP23-331P21.3|4 E2|4|protein-coding	1.90359119822922	0.00136326431731871	6.006140506108039
NM_153546	Mboat1|9130215M02Rik|BC023845|LPEAT1|Moact1|Oact1|RP23-195A2.1|13 A3.2|13|protein-coding	1.9007381386745	0.0020185958704512	4.12493218456422
NM_145524	Mettl8|BC004636|Tip|RP23-359E23.1|2 C2|2|protein-coding	1.8952784962845	0.00168650671746616	5.0245280227241595
NM_013855	Abca3|1810036E22Rik|ABC-C|Abc3|-|17 A3.3|17|protein-coding	1.89398608408066	0.00140409481817381	6.431919804106059
NM_011404	Slc7a5|4F2LC|D0H16S474E|LAT1|TA1|-|8 E1|8 70.8 cM|protein-coding	1.88757965746806	0.00151082727262368	6.08648922211979
NM_198013	Cuedc1|AI841487|C330016O16Rik|RP23-199A2.4|11 C|11|protein-coding	1.88237962416073	0.00464770649751957	2.8483519322889603
NM_172938	Scml4|9330161D17|mFLJ00197|-|10 B2|10|protein-coding	1.86952489600427	0.00154687917708308	7.782446753818519
NM_001128146	5830411N06Rik|Scart2|-|7 F4|7|protein-coding	1.8685220736162298	0.00213862700632592	4.71578855500128
NM_015796	Fbxo17|Fbg4|Fbx17|Fbxo26|-|7 A3|7|protein-coding	1.8589302097871798	0.007744399207140759	2.36383395108102
NM_138606	Pim2|DXCch3|Pim-2|RP23-443E19.2|X A1.1|X 3.55 cM|protein-coding	1.85871291169819	0.00177172932113912	6.741995636070019
NM_026438	Ppa1|2010317E03Rik|Pyp|-|10 B4|10 32.25 cM|protein-coding	1.8574705643130902	0.00214084075209593	5.11723030830699
NM_001013811	Fam169b|EG434197|-|7 D1|7|protein-coding	1.85143094518406	0.00181935446641569	6.9877222208060195
NM_029891	Nkrf|9430034D17Rik|AW124770|C80287|RP23-286I5.5|X A3.3|X|protein-coding	1.85016958784865	0.00281677762847457	4.16619626806646
NM_153391	Wdr19|C330027H04Rik|D330023L08Rik|DYF2|Ift144|PWDMP|mKIAA1638|-|5 C3.1|5|protein-coding	1.8501425130476101	0.00715747647795793	2.51960798214462
NM_001159519	Pfas|4432409B16Rik|FGAMS|FGARAT|Gm18|PURL|Sofa|RP23-153N12.1|11 B3|11|protein-coding	1.8466837564351202	0.00217787827337928	5.541673752906081
NM_172777	Gbp9|-|-|5 E5|5|protein-coding	1.8454812804204699	0.0019612931242474303	6.770817520752209
NM_001030307	Dkc1|BC068171|RP23-62O13.1|X A7.3|X|protein-coding	1.8453545057728502	0.00206103505230356	5.9800868863745595
NM_001293783	Ddx60|9830118M07|-|8 B3.1|8|protein-coding	1.8445051718917098	0.00254075582272903	4.71722491063779
NM_030261	Sesn3|5630400E15Rik|BC003348|SEST3|-|9|9 A3|protein-coding	1.84138627963634	0.0021364389697382602	5.9317173973512896
NM_175158	Utp20|3830408P06Rik|AA617408|Drim|mDRIM|mDRIN|-|10 C1|10|protein-coding	1.8405873818499	0.00215234730862591	5.878406053719701
NM_001029890	Mex3a|2700083E18Rik|Gm411|Rkhd4|-|3 F1|3|protein-coding	1.8403492114015503	0.004196567740532	3.5130970108117
NM_011654	Tuba1b|Tuba2|-|15 F1|15|protein-coding	1.83953408790935	0.00235181699626105	5.4057240910863
NM_001113353	Synj2|AI481647|SJ2|mKIAA0348|-|17 A2-A3.1|17 3.59 cM|protein-coding	1.8372529344073998	0.00281451840712599	4.54159534903271
NM_011629	Nr2c1|4831444H07Rik|80.3|Eenr|TR2|Tr2-11|-|10 C2|10 48.81 cM|protein-coding	1.83483380240668	0.00358922099580315	3.90867513452582
NM_001005858	I830012O16Rik|-|-|19 C1|19|protein-coding	1.83478912223907	0.00979553924231258	2.3104953025493398
NM_001177844	Frmd4a|2700017I06Rik|5330420J21|AI594879|C230040M21Rik|Frmd4|Gm13190|OTTMUSG00000010806|mKIAA1294|RP23-198D21.2|2 A1|2|protein-coding	1.8315220155692398	0.00367205756937469	3.90610626422643
NM_001199265	Epb4.1l2|4.1G|AW555191|D10Ertd398e|Epb41l2|NBL2|-|10 A4|10 12.26 cM|protein-coding	1.83081779582481	0.00247381421040215	5.455684807735491
NM_175111	Hspbap1|3830421G21Rik|-|16 B3|16|protein-coding	1.8282268815288703	0.00328850216691813	4.10932385803536
NM_153419	Grwd1|A301|AI504353|Grwd|Wdr28|-|7 B4|7|protein-coding	1.8281647165239399	0.00263050060027093	5.173740349745
NM_174995	Mgst2|GST2|MGST-II|-|3 C|3|protein-coding	1.8116808552765	0.00350606500321565	4.28543034032086
NM_025840	Bzw2|1110001I24Rik|Bdm2|HSPC028|-|12|12 B2|protein-coding	1.80844968208599	0.00264401849510541	6.326887662978411
NM_001171011	Slc14a1|2610507K20Rik|3021401A05Rik|UT-B|Utb1|-|18 E3|18|protein-coding	1.8061044998047098	0.0029107303768600603	5.608630125638889
NM_011711	Fmnl3|2700073B04Rik|FBP11|Wbp3|mKIAA2014|-|15|15 F3|protein-coding	1.8003250230648797	0.00301352127361824	5.546568044654981
NM_001146351	Ephb6|Cekl|Mep|-|6 B2.1|6|protein-coding	1.79790663281644	0.00491028880033563	3.74603406960226
NM_172992	Phtf2|1110054G21Rik|9530062N20Rik|AI447096|C77923|-|5 A3|5|protein-coding	1.7783449681556498	0.00449253286268049	4.12037397801418
NM_011200	Ptp4a1|AA415290|AU019864|C130021B01|Prl-1|-|1 B|1|protein-coding	1.77506074949877	0.0086026216276898	2.88517496503811
NM_205823	Tlr12|Gm1365|Tlr11|RP23-392K10.4|4 D2.2|4|protein-coding	1.77253523018756	0.0039431869463047	5.02556622200017
NM_015783	Isg15|G1p2|IGI15|IP17|Irfp|UCRP|-|4 E2|4|protein-coding	1.765862979745	0.00453351590641762	4.44054965943104
NM_024267	Ipo4|8430408O15Rik|AA409693|Imp4a|RanBP4|-|14 C3|14 28.19 cM|protein-coding	1.7646707044871102	0.0036509418021907704	5.96404748657813
NM_009741	Bcl2|AW986256|Bcl-2|C430015F12Rik|D630044D05Rik|D830018M01Rik|-|1 E2.1|1 49.76 cM|protein-coding	1.7589576801238898	0.0035076675308348603	6.91865898112417
NM_026147	Rps20|4632426K06Rik|Dsk4|RP23-24J10.1|4 A1|4|protein-coding	1.7485868931886202	0.0036509418021907704	7.97710803635481
NM_028133	Egln3|2610021G09Rik|AI505553|AI648162|Hif-p4h-3|Phd3|SM-20|-|12 C1|12|protein-coding	1.74266971580501	0.00791644938683336	3.4225571856000094
NM_010703	Lef1|3000002B05|AI451430|Lef-1|-|3 G3|3 60.78 cM|protein-coding	1.74238711836735	0.00377897327223084	8.535500347573759
NM_021554	Mettl9|0610012D09Rik|AA517660|Drev|MNCb-5680|7 F2|7|protein-coding	1.7395026742005402	0.00433806729105059	5.812007917178311
NM_029132	Cep57l1|2410017P07Rik|4930484D11Rik|AI607327|cep57R|-|10 B2|10|protein-coding	1.72845911343238	0.00739835442281463	3.82683338844931
NM_183021	Thada|6530405K19|A930021O22|AU019899|BC052885|GITA|-|17 E4|17|protein-coding	1.72689014114903	0.00446662032295976	6.544039114927161
NM_008297	Hsf2|AI661205|-|10|10 B3-B4|protein-coding	1.71769360002592	0.00846920327939599	3.63259760736399
NM_026422	Mrrf|2400002D02Rik|MRFF|MTRRF|RRF|RP23-324A16.1|2 B|2|protein-coding	1.71371511559153	0.00888488872906388	3.5756283948398297
NR_002896	Snhg1|-|-|19 A|19|ncRNA	1.7126696275586	0.00516947594284898	5.95346345852775
NM_007483	Rhob|AA017882|Arh6|Arhb|-|12 A1.1|12|protein-coding	1.7094944821471998	0.00516947594284898	6.2655511414115095
NM_001286844	Etv3|AI414410|METS|Pe1|-|3 F1|3|protein-coding	1.70857820834203	0.0050893862767032606	6.4160054732803795
NM_025892	Cep19|1500031L02Rik|AI428934|AL022620|-|16 B2|16|protein-coding	1.70345659031763	0.00923186111530845	3.6480133918557502
NM_001100449	Taf4b|105kDa|2610524B04Rik|4932409F03Rik|AW987595|TAFII105|Taf2c2|-|18 A1|18|protein-coding	1.7002896876391598	0.006491120634784939	4.87359644730693
NM_172435	P2ry10|5830408N17Rik|Lypsr2|P2Y10|RP23-35H8.1|X D|X|protein-coding	1.6910132268896898	0.00549034387262552	7.342023558366621
NM_020557	Cmpk2|1200004E04Rik|TDKI|Tyki|-|12 A2|12 9.69 cM|protein-coding	1.68899758904612	0.007378938386975941	4.54307092975217
NM_025478	Isoc1|2610034N03Rik|-|18 D2|18|protein-coding	1.67573728878368	0.0067432761797822606	5.67174523130486
NM_029293	Phpt1|1700008C22Rik|Php14|RP23-464C2.6|2 A3|2|protein-coding	1.6736474599205602	0.007897554334159241	4.6511547500480095
NM_153550	Dirc2|RCC4|-|16 B3|16|protein-coding	1.6723018611696898	0.00675615200307747	5.98474452199842
NM_001170742	Wdr59|5430401O09Rik|Cdw12|-|8 E1|8|protein-coding	1.6708193079220302	0.0077337613390168905	4.94776248275847
NM_025877	Slc25a23|2310067G05Rik|SCaMC-3|-|17 D|17|protein-coding	1.67001847890203	0.007889700002230741	4.8282179476322105
NM_175649	Tnfrsf26|Tnfrh3|Tnfrsf24|-|7 F5|7 88.26 cM|protein-coding	1.66106147797128	0.007128810407752009	6.239239242539231
NM_008251	Hmgn1|HMG-14|Hmg14|-|16 C4|16 56.83 cM|protein-coding	1.659183133394	0.00752014737732467	5.671724308959139
NM_021882	Pmel|D10H12S53E|D12S53Eh|Pmel17|Si|Silv|gp100|gp87|-|10 D3|10 77.13 cM|protein-coding	1.65580964541773	0.007648231863157191	5.77161185817451
NM_001033273	5031439G07Rik|AW554572|mKIAA0930|-|15 E2|15|protein-coding	1.65496052599805	0.00949043236639288	4.3714372660224
NM_175184	Mvb12b|2610200O14Rik|2610528K11Rik|AI414895|Fam125b|RP23-421L7.1|2 B|2|protein-coding	1.6516776664637198	0.00839108553934622	5.22793640835454
NM_008654	Ppp1r15a|9630030H21|Gadd34|Myd116|-|7 B4|7|protein-coding	1.6479180545676002	0.007128810407752009	8.465135292721719
NM_010421	Hexa|Hex-1|-|9 B|9 32.02 cM|protein-coding	1.64668086272708	0.00851766786968988	5.4289042520589295
NM_011546	Zeb1|3110032K11Rik|AREB6|BZP|MEB1|Nil2|TCF-8|Tcf18|Tcf8|Tw|ZEB|Zfhep|Zfhx1a|Zfx1a|Zfx1ha|[delta]EF1|-|18 A1|18 4.42 cM|protein-coding	1.6453501960863	0.008056209721188841	6.01894126139003
NM_009094	Rps4x|Rps4|Rps4-1|RP23-331B22.2|X D|X 45.2 cM|protein-coding	1.6401864269826498	0.00777980659724656	6.99290810391346
NM_145968	Tagap|2610315E15Rik|-|17 A1|17|protein-coding	1.6337369933072998	0.00791576205423589	7.880150058426571
NM_018868	Nop58|MSSP|Nol5|SIK|nop5|-|1 C1.3|1|protein-coding	1.6331376421051398	0.008618439291937641	6.194712562010761
NM_173781	Rab6b|9630015C03|AI844641|C330006L04Rik|D9Bwg0185e|-|9 F1|9 54.88 cM|protein-coding	1.6295420593873602	0.0097044181766409	5.2773681187229595
NM_029546	Pwp2|6530411D08Rik|Pwp2h|wdp103|-|10 C1|10 39.72 cM|protein-coding	1.6279083143734199	0.008971673469288271	6.07707827597365
NM_025846	Rras2|2610016H24Rik|C86394|TC21|-|7 F2|7|protein-coding	1.6145811158819399	0.009529683857522491	6.48668404458284
NM_177208	Dopey1|B130005I07Rik|BC035275|C130028L17|D9Ertd809e|-|9 E3.1|9 46.58 cM|protein-coding	1.60999607583394	0.00978020253411395	6.3677610047752795
NM_019777	Ikbke|AW558201|IKK-i|IKKepsilon|Ikki|-|1 E4|1|protein-coding	1.59778242740226	0.00995703402121894	7.97752525555313
